FaceID,X,Y,Z,Pressure
9982,0.147501312255859,0.0701625061035156,0.386370869954427,30354.82031
9983,0.147001312255859,0.0697331390380859,0.363945139567057,30435.49219
9984,0.147501312255859,0.0701625061035156,0.372269775390625,30343.64258
9985,0.147001312255859,0.0697331390380859,0.349920969645182,30465.07422
9986,0.147501312255859,0.0701625061035156,0.35817030843099,30374.7168
9987,0.147001312255859,0.0697331390380859,0.335895874023438,30444.3125
9988,0.147501312255859,0.0701625061035156,0.344070810953776,30420.11719
9989,0.147001312255859,0.0697331390380859,0.321867970784505,30377.57812
9990,0.147501312255859,0.0701625061035156,0.329969472249349,30419.73242
9991,0.147001312255859,0.0697331390380859,0.307842834472656,30311.95312
9992,0.147501312255859,0.0701625061035156,0.315868103027344,30355.9043
9993,0.147001312255859,0.0697331390380859,0.293814900716146,30247.45898
9994,0.147501312255859,0.0701625061035156,0.30176670328776,30266.29688
9995,0.147001312255859,0.0697331390380859,0.279788859049479,30197.24219
9996,0.147501312255859,0.0701625061035156,0.287664398193359,30196.19727
9997,0.147001312255859,0.0697331390380859,0.26576377360026,30187.62891
9998,0.147501312255859,0.0701625061035156,0.273564900716146,30128.75781
9999,0.147001312255859,0.0697331390380859,0.251737737019857,30216.2168
10000,0.147501312255859,0.0701625061035156,0.259463541666667,30094.63477
10001,0.147001312255859,0.0697331390380859,0.237714533487956,30201.93945
10002,0.147501312255859,0.0701625061035156,0.245364069620768,30100.70703
10003,0.147001312255859,0.0697331390380859,0.223686599731445,30068.88281
10004,0.147501312255859,0.0701625061035156,0.231262700398763,30077.43164
10005,0.147001312255859,0.0697331390380859,0.209660573323568,29973.93359
10006,0.147501312255859,0.0701625061035156,0.217160405476888,29911.93945
10007,0.147001312255859,0.0697331390380859,0.195633605957031,29948.52539
10008,0.147501312255859,0.0701625061035156,0.203059041341146,29778.50781
10009,0.147001312255859,0.0697331390380859,0.181607503255208,29829.46875
10010,0.147501312255859,0.0701625061035156,0.18895757039388,29772.75
10011,0.147001312255859,0.0697331390380859,0.167582336425781,29654.70898
10012,0.147501312255859,0.0701625061035156,0.174858001708984,29679.67773
10013,0.147001312255859,0.0697331390380859,0.153554672241211,29525.14258
10014,0.147501312255859,0.0701625061035156,0.160756673177083,29432.24414
10015,0.147001312255859,0.0697331390380859,0.139532333374023,29491.59375
10016,0.147501312255859,0.0701625061035156,0.146655670166016,29307.49609
10017,0.147001312255859,0.0697331390380859,0.125509002685547,29331.62109
10018,0.147501312255859,0.0701625061035156,0.132558670043945,29350.04883
10019,0.147001312255859,0.0697331390380859,0.111481333414714,29192.55859
10020,0.147501312255859,0.0701625061035156,0.118456670125326,29257.8457
10021,0.147001312255859,0.0697331390380859,0.0974560038248698,28994.99609
10022,0.147501312255859,0.0701625061035156,0.104355336507161,29202.52344
10023,0.147001312255859,0.0697331390380859,0.0834280039469401,28327.62305
10024,0.147501312255859,0.0701625061035156,0.0902536722819011,28221.18359
10025,0.147001312255859,0.0697331390380859,0.0694030049641927,28157.33008
10026,0.147501312255859,0.0701625061035156,0.076152338663737,27174.72266
10027,0.147001312255859,0.0697331390380859,0.0553766733805338,29954.05273
10028,0.147501312255859,0.0701625061035156,0.0620526733398438,30303.79102
10029,0.147001312255859,0.0697331390380859,0.0413500061035156,65541.50781
10030,0.147501312255859,0.0701625061035156,0.0479513397216797,66829.1875
10031,0.148500345865885,0.0710560735066732,0.56023134358724,30539.53711
10032,0.148500345865885,0.0710560735066732,0.545980672200521,30517.71484
10033,0.148999379475911,0.071520273844401,0.555431335449219,30545.65625
10034,0.148500345865885,0.0710560735066732,0.53173134358724,30505.26953
10035,0.148999379475911,0.071520273844401,0.541106994628906,30522.67578
10036,0.148500345865885,0.0710560735066732,0.51747900390625,30519.95117
