FaceID,X,Y,Z,Heat Flux
245,0.076234608968099,0.140811503092448,0.457074666341146,553428.777296683
246,0.0767204742431641,0.140421671549479,0.463823994954427,573029.854939062
247,0.0762063395182292,0.142080774943034,0.476120330810547,551429.848856124
248,0.0766922073364258,0.141689071655273,0.482794342041016,553461.903206202
249,0.0761790415445964,0.14335383605957,0.49516401163737,532810.993300491
250,0.076664909362793,0.142958333333333,0.501763671875,521805.189417364
251,0.0761508102416992,0.144629669189453,0.5142080078125,483727.96097339
252,0.0766366755167643,0.144232304890951,0.520730672200521,483727.96097339
253,0.0761235071818034,0.145911173502604,0.533249348958333,460934.218579962
254,0.0766093724568685,0.145511006673177,0.539696329752604,460934.218579962
255,0.0765914738972982,0.14636220296224,0.552289998372396,451293.479436945
256,0.076085807800293,0.1476220703125,0.558586344401042,451293.479436945
257,0.0784897079467773,0.124499262491862,0.258712178548177,1241209.13148261
258,0.0779822082519531,0.126054784138997,0.270043365478516,1222831.34611415
259,0.0784661763509115,0.125707331339518,0.277476328531901,59949.6763652976
260,0.0779558436075846,0.127268498738607,0.288879994710286,352198.678708642
261,0.0784398091634115,0.12691916402181,0.296239501953125,623598.961011746
262,0.0779304072062175,0.128488810221354,0.307717569986979,463012.966467265
263,0.0784144058227539,0.128139478047689,0.315001770019531,543398.454859724
264,0.0779021733601888,0.129714769999186,0.326553304036458,440196.776471619
265,0.0783861414591471,0.129360730489095,0.333761240641276,488222.197274944
266,0.077876708984375,0.13094167582194,0.345387135823568,453923.317502972
267,0.0783625768025716,0.130587636311849,0.352516937255859,481007.298180322
268,0.0778522440592448,0.132175170898437,0.36421723429362,462373.469090965
269,0.0783362426757813,0.131817357381185,0.371273600260417,524362.25078516
270,0.0778249740600586,0.13341054280599,0.383050099690755,458709.180082521
271,0.078308972676595,0.133052729288737,0.39003017171224,575037.119764008
272,0.0777986068725586,0.134654388427734,0.401878346761068,481773.445007216
273,0.0782844746907552,0.134292816162109,0.408780354817708,633118.597723827
274,0.0777722422281901,0.135900126139323,0.42070302327474,534585.825694342
275,0.0782562433878581,0.13553667195638,0.427530354817708,615528.569948903
276,0.077744010925293,0.137150578816732,0.439528015136719,589502.106992723
277,0.0782298762003581,0.136784296671549,0.446279012044271,620582.51281981
278,0.0777176411946615,0.138403839111328,0.458351338704427,573029.854939062
279,0.0782035064697266,0.138035664876302,0.46502734375,592915.248173801
280,0.0776922073364258,0.139661794026693,0.477174011230469,553461.903206202
281,0.0781780751546224,0.139291758219401,0.483771677652995,555087.918256591
282,0.077663942972819,0.140923533121745,0.495991668701172,521805.189417364
283,0.0781498107910156,0.140549733479818,0.502514994303385,511388.865415523
284,0.0776366424560547,0.142187169392904,0.514809661865234,480234.374752934
285,0.0781244074503581,0.141810536702474,0.521257659912109,480234.374752934
286,0.0776103057861328,0.143455505371094,0.533625651041667,465290.161686671
287,0.0780980402628581,0.143076970418294,0.539997314453125,465290.161686671
288,0.0780801417032878,0.143920639038086,0.552439656575521,473865.13871224
289,0.0775745086669922,0.145150370279948,0.558661661783854,473865.13871224
290,0.0799896748860677,0.121114217122396,0.243862243652344,1332879.10052039
291,0.0794821421305339,0.122630190531413,0.254966512044271,1219816.4911565
292,0.0799661432902018,0.122308169047038,0.262402313232422,249111.351191869
293,0.0794576772054036,0.123829788208008,0.273580942789714,590219.703458415
294,0.0799416758219401,0.123505877176921,0.280940450032552,-67263.1448111527
295,0.0794341405232747,0.125034085591634,0.292195343017578,557659.559681167
296,0.0799181391398112,0.124708295186361,0.29947954305013,-108943.721094454
297,0.0794078063964844,0.126244041442871,0.310807902018229,528241.655835605
298,0.0798918075561523,0.12591542561849,0.318013041178385,563298.583038821
299,0.0793823750813802,0.127456822713216,0.329414845784505,461400.160443509
300,0.0798682098388672,0.127126322428385,0.336546508789063,517287.97208343
301,0.0793578440348307,0.128676190694173,0.348022705078125,451804.965280954
302,0.0798437093098958,0.128343808492025,0.355079030354818,518650.275056483
303,0.0793324406941732,0.129897440592448,0.366629628499349,484699.772346854
304,0.0798183059692383,0.129561294555664,0.373609670003255,568565.507399677
305,0.0793061065673828,0.131123397827148,0.385233713785807,509004.921428473
306,0.0797919743855794,0.130788192749023,0.392135548909505,645441.129205473
307,0.0792807083129883,0.132355951944987,0.403834014892578,539486.2088461
308,0.0797665761311849,0.132016042073568,0.410659678141276,706838.60207819
309,0.0792543436686198,0.133589452107747,0.422433349609375,615528.569948903
310,0.0797402089436849,0.133247650146484,0.429185343424479,658264.919190644
311,0.0792279739379883,0.134828587849935,0.441033345540365,620582.51281981
312,0.079715705871582,0.134483963012695,0.447709340413411,640764.163944665
313,0.0792034734090169,0.136071497599284,0.459631011962891,592915.248173801
314,0.0796921412150065,0.135724049886068,0.466230672200521,604846.260933131
315,0.0791780420939128,0.137318181355794,0.478224670410156,555087.918256591
316,0.079665776570638,0.136967905680339,0.484749003092448,556992.356209562
317,0.0791516774495443,0.138567682902018,0.4968193359375,511388.865415523
318,0.079639409383138,0.138215515136719,0.503269337972005,514002.207369676
319,0.0791253077189128,0.139820933024089,0.515412994384766,489841.147446803
320,0.0796130396525065,0.13946689860026,0.521784993489583,489841.147446803
321,0.0790998738606771,0.141077967325846,0.534001322428385,484230.745221289
322,0.0795876083374023,0.140720169067383,0.540297993977865,484230.745221289
323,0.0795716094970703,0.141555369059245,0.55259033203125,508270.619591712
324,0.0790659764607747,0.1427568359375,0.558736002604167,508270.619591712
325,0.0814887084960938,0.117831817626953,0.229461441040039,1395013.02558448
326,0.0809811757405599,0.119309178670247,0.240343510945638,1296408.18522819
327,0.0814670435587565,0.119011629740397,0.247778376261393,366289.748074545
328,0.0809595438639323,0.120494646708171,0.25873291015625,523174.845724343
329,0.0814454091389974,0.120194274902344,0.266090535481771,-111928.899156254
330,0.0809360071818034,0.121683886210124,0.277119445800781,590921.76490568
331,0.0814218724568685,0.121382570902507,0.284403635660807,96749.9054552615
332,0.0809115397135417,0.12287877146403,0.29550883992513,623598.961011746
333,0.0813974075317383,0.122574635823568,0.302716756184896,-343058.929874564
334,0.0808880081176758,0.124075543721517,0.313892598470052,543398.454859724
335,0.0813738759358724,0.123771408081055,0.321024271647135,569010.364555926
336,0.0808635101318359,0.125280789693197,0.332276377360026,488222.197274944
337,0.081349375406901,0.124972885131836,0.339332712809245,554507.897576876
338,0.0808399403889974,0.126486035664876,0.350659169514974,481007.298180322
339,0.0813258056640625,0.126176249186198,0.357637339274089,561116.709264025
340,0.0808154398600261,0.127697875976563,0.369037241617839,524362.25078516
341,0.0813013076782227,0.127386202494303,0.375939280192057,626993.316595104
342,0.0807900416056315,0.12891441599528,0.387413543701172,575037.119764008
343,0.0812759094238281,0.128600863138835,0.394241007486979,709825.801147007
344,0.0807637100219727,0.130134730021159,0.40578867594401,633118.597723827
345,0.0812514419555664,0.129816472371419,0.412540008544922,733806.171888156
