Time_s,Altitude_m,Mach,DynamicPressure_Pa,Velocity_ms,AirDensity_kgm3,AirTemperature_K
8.10567260957214,2941.44558942411,4.55866350081961,1027484.98703972,1498.93688498268,0.914615985037515,269.030603668743
8.91474332247427,3365.49727175105,4.53563712778413,963540.918316825,1483.70605461761,0.875395722565556,266.274267733618
9.7238140353764,3804.19181766734,4.51550548399904,902464.781719276,1469.19006893192,0.836188692303443,263.422753185162
10.5328847482785,4255.80456051975,4.49809733583183,844298.473183497,1455.34872310765,0.797245104637667,260.487270356622
11.3419554611807,4718.75933390576,4.48325361443454,789046.024400233,1442.14322082976,0.758779424982768,257.478064329612
12.2662708704233,5259.70170183387,4.46924530469644,729454.29854133,1427.78717745486,0.715650746747775,253.96193893808
13.1905862796659,5811.62940222956,4.45818955425987,673553.773194998,1414.15973061242,0.67360505350634,250.374408885508
14.1149016889086,6372.78195223585,4.4499009962858,621238.072690048,1401.21114411866,0.632821016452862,246.726917310467
15.0392170981512,6941.57269266527,4.44421030477198,572378.799643549,1388.89468003506,0.593437390637066,243.029777497676
16.0968036607623,7599.9160806518,4.44068820809213,520529.290048436,1375.52166573499,0.550224972269096,238.750545475763
17.1543902233735,8264.47968630306,4.44015672913316,472785.821450016,1362.85822234479,0.509088260217108,234.43088203903
18.2119767859847,8933.55008113757,4.4424273310452,428909.840953964,1350.84820723749,0.470092048234894,230.081924472606
19.2695633485958,9605.60086121317,4.44733068041203,388660.249436493,1339.4399519987,0.4332650160674,225.713594402114
20.4855289014685,10380.2542372961,4.45597233711177,346544.631697358,1326.98897714314,0.393599502289606,220.678347457576
21.7014944543412,11155.2168187285,4.4574194864559,307156.00843961,1315.24851995578,0.355118557041359,216.65
22.9174600072139,11928.6905978518,4.42007937098119,267351.198015848,1304.23059091358,0.314342690002857,216.65
24.1334255600865,12698.9715762036,4.38505304128158,233034.569807151,1293.89538947318,0.278388965228417,216.65
25.3424387688257,13460.1519685565,4.35225307913889,203596.740794702,1284.21712118502,0.24690160088885,216.65
26.5514519775648,14215.3990082266,4.32121963583075,178169.534468781,1275.06009871851,0.219180609511937,216.65
27.760465186304,14963.6384935509,4.29173528677021,156186.949209564,1266.36016671041,0.19478712827556,216.65
28.9694783950431,15703.9594236631,4.26361637218451,137162.547787395,1258.0631327642,0.173324784098833,216.65
30.4930600962079,16624.4473037645,4.22989048057129,116761.466402296,1248.11165093413,0.149907258454169,216.65
32.0166417973726,17529.8572000712,4.19783697160613,99698.1304715549,1238.65363820862,0.129962257011171,216.65
33.5402234985373,18419.1126126125,4.16724795734206,85395.5928281619,1229.62775319601,0.112958297959439,216.65
35.0638051997021,19291.3232159605,4.13795494186449,73379.7903462399,1220.98427789175,0.0984433351654154,216.65
37.3896600221191,20588.3146642735,4.08990339302149,58433.7098896595,1208.44316565347,0.0800278217075959,217.238314664274
39.7155148445362,21841.788694229,4.03819887398353,46800.3712526967,1196.60339619196,0.0653700521806269,218.491788694229
42.0413696669533,23050.0809523948,3.98931904231507,37830.9470978382,1185.38341393385,0.0538467526351672,219.700080952395
44.3672244893703,24211.9129889198,3.94302398851857,30864.1141497864,1174.72118714358,0.044731576936768,220.86191298892
47.0141790385446,25476.4143368835,3.893259413684,24758.1493466067,1163.21076611542,0.0365958086173063,222.126414336883
49.6611335877189,26678.4215302113,3.84643232996716,20097.2329813378,1152.32520729853,0.0302702591008168,223.328421530211
52.3080881368932,27817.096078556,3.80240753077218,16507.5027414273,1142.03647068886,0.0253134551040645,224.467096078556
54.9550426860675,28891.8019804545,3.76108689570651,13719.0504237891,1132.32698714708,0.021399830414101,225.541801980454
58.1740891851538,30111.9120792318,3.71438321546464,11128.1792563263,1121.2868555116,0.0177019311100514,226.761912079232
61.39313568424,31236.0666811038,3.67149363486593,9182.59021393456,1111.08333477704,0.0148765399256141,227.886066681104
64.6121821833263,32263.7680262467,3.62859954008466,7691.58209182254,1101.71656013917,0.0126737728876048,229.388550473491
67.8312286824126,33194.6421955889,3.580240268853,6523.67493732927,1093.1920167102,0.0109176559827085,231.994998147649
70.8942198363732,33990.2355017541,3.53930963576039,5673.70592291017,1085.87036326489,0.00962367299126561,234.222659404911
73.9572109903338,34697.7195925862,3.50319420101353,5015.6915002876,1079.32553264379,0.00861104602311293,236.203614859241
77.0202021442944,35316.9509058902,3.47177803853705,4505.59294513109,1073.56497008715,0.007818533193586,237.937462536493
80.0831932982549,35847.8226827187,3.44496530952712,4111.6632122414,1068.59607404423,0.00720145715727539,239.423903511613
84.657606462939,36475.9737546695,3.41332779792224,3691.64653564115,1062.66423833457,0.00653819661469488,241.182726513075
89.2320196276231,36906.7013587942,3.39158867171512,3429.56724190533,1058.53296058961,0.00612153795689792,242.388763804624
93.8064327923072,37139.8988630008,3.37961192281636,3295.42581651757,1056.21471443507,0.00590795404332532,243.041716816402
98.3808459569913,37175.532557914,3.37731654277375,3274.51160273561,1055.71398079272,0.0058760297157637,243.141491162159
102.985685413617,37011.8941772478,3.38475378732096,3365.5191856558,1057.04140641974,0.00602418175827337,242.683303696294
107.590524870243,36648.153518484,3.4019889750185,3578.89096738693,1060.19217635794,0.00636809118090096,241.664829851755
112.195364326869,36084.4639385538,3.4290856337116,3938.76695153875,1065.14116129647,0.00694346011579404,240.086499027951
116.800203783494,35321.0790780298,3.46615374703539,4488.34553813392,1071.85182547178,0.00781352085686577,237.949021418484
120.068466645138,34658.305204316,3.49859732867322,5031.14303975485,1077.65740494578,0.00866433480105898,236.093254572085
123.336729506782,33895.3034241023,3.53621329951568,5742.7977829828,1084.30460752453,0.00976901807773834,233.956849587486
126.604992368425,33032.3282047622,3.57908210101906,6677.31740664737,1091.76741902569,0.0112039653508633,231.540518973334
129.873255230069,32069.7230350375,3.62729279098033,7911.67755204532,1100.01474725926,0.0130768023453379,228.845224498105
133.141518091712,31007.9421934495,3.66648264210796,9476.29932081935,1109.01138347593,0.0154097913251453,227.657942193449
136.409780953356,29847.5477711307,3.70803284700981,11541.0449329501,1118.71714137966,0.0184431263891849,226.497547771131
139.678043814999,28589.3301798077,3.75281798551596,14299.5801110038,1129.07965696295,0.0224338656946792,225.239330179808
142.946306676643,27234.3710819334,3.80067432140637,18024.0586742913,1140.03323689612,0.0277362384290387,223.884371081933
146.171380590647,25803.9290749449,3.8506891652693,23030.7583576827,1151.33967632432,0.0347481183511547,222.453929074945
149.396454504651,24282.5866749045,3.90318773486448,29914.8585762929,1163.03905005987,0.0442311627349117,220.932586674904
152.621528418655,22673.1242324477,3.957727638976,39483.9122421709,1174.98705900185,0.0571984166269489,219.323124232448
155.846602332658,20979.4927874366,4.01366626506186,52920.9096135576,1186.98464500131,0.0751219917640901,217.629492787437
157.874596121787,19873.7456555888,4.0479852592584,64061.4275410065,1194.43696901761,0.0898049208317036,216.65
159.902589910916,18738.6113970885,4.07267793634772,77556.2125154552,1201.72302479364,0.107408295126599,216.65
161.930583700045,17576.3092027074,4.09647420798457,94248.6511501095,1208.74457866487,0.129013768339669,216.65
163.958577489174,16389.5717503661,4.11894797141225,114894.423329635,1215.37590070578,0.155563499435999,216.65
165.347376969663,15564.4714247081,4.13330994441445,131773.426531666,1219.61368083668,0.177179413638504,216.65
166.736176450152,14730.7596303904,4.14661226909477,151256.500178697,1223.53879107163,0.202073124856338,216.65
168.12497593064,13889.9409890324,4.15863057991438,173704.021665999,1227.08502798424,0.230722821909112,216.65
169.513775411129,13043.7482332233,4.16911134174386,199501.520319239,1230.17758109173,0.26365777880822,216.65
170.255957768696,12590.0089392811,4.17398505098564,214800.132335607,1231.61566401985,0.283213618459748,216.65
170.998140126264,12135.63371736,4.17829229496971,231231.766072718,1232.88660033006,0.304250448381449,216.65
171.740322483831,11680.984736166,4.18198368095224,248857.291314213,1233.97581573032,0.32686398339269,216.65
172.482504841398,11226.4500299618,4.18500740370064,267735.635621091,1234.86802407681,0.351151950581065,216.65
173.224687198965,10772.4371835291,4.17313487070655,285941.952538264,1235.56116734403,0.374610006012427,218.129158307061
173.966869556532,10319.3137052944,4.14696882831233,302990.69792938,1236.0755783327,0.396615094978625,221.074460915586
174.709051914099,9867.4176433254,4.1208385169652,320676.538219029,1236.41993191723,0.41953209150604,224.011785318385
175.451234271667,9417.07468459476,4.09474116406421,338987.056655202,1236.59078119587,0.443364690255139,226.939014550134
176.098916363926,9025.59718964715,4.07197501868776,355461.149949561,1236.59053231903,0.464911515020787,229.483618267294
176.746598456185,8635.78142263368,4.04921210548495,372381.228306908,1236.44781541567,0.487153909995669,232.017420752881
177.394280548444,8247.8583106352,4.02644645802325,389729.614881384,1236.15906377046,0.510087509276102,234.538920980871
178.041962640703,7862.06193950307,4.00367274088952,407485.88216352,1235.72092764455,0.53370559886809,237.04659739323
179.264071705678,7140.7325348584,3.96064752325288,442013.542422605,1234.47171543815,0.580100558689174,241.73523852342
180.486180770653,6429.43900081608,3.91751767724552,477715.887656081,1232.65016242087,0.628810820255729,246.358646494695
181.708289835627,5729.81179002207,3.87426314674618,514371.288897024,1230.23987635464,0.67971540845595,250.906223364857
182.930398900602,5043.47643497493,3.83087462010899,551725.438652506,1227.22907572076,0.732658735512601,255.367403172663
184.080337878334,4411.25329794362,3.78992682641939,587257.608222799,1223.84129801797,0.784166778410228,259.476853563366
185.230276856065,3793.54833020549,3.74887086121766,622899.346699519,1219.91371016937,0.837123717555468,263.491935853664
186.380215833797,3191.63693419658,3.70772388050019,658378.11762537,1215.44858923215,0.891317012188997,267.404359927722
187.530154811528,2606.73635745514,3.66651020740759,693411.454592322,1210.45231093034,0.946510943111136,271.206213676542
188.620007111148,2069.14524359535,3.62741685569332,725942.676833065,1205.23630024787,0.999511779956629,274.70055591663
189.709859410768,1548.78690480348,3.58832434705132,757572.706966626,1199.56501137577,1.0529475438806,278.082885118777
190.799711710388,1046.4999092659,3.54926934963086,788064.726456048,1193.45390557191,1.1065743128971,281.347750589772
191.889564010008,563.037168610841,3.51029205875548,817192.908036222,1186.92128799056,1.16014092254542,284.49025840403
192.221764388079,419.519228107296,3.49843332594057,825767.664524058,1184.84938528695,1.17641776265457,285.423125017303
192.553964766149,277.829684339464,3.48658710306799,834190.372071673,1182.74089105978,1.192658052461,286.344107051793
192.88616514422,137.984819430858,3.47475472335748,842455.589143286,1180.59647668755,1.20885454022731,287.253098673699
193.21836552229,0,3.46293751826524,850558.058755522,1178.41682709318,1.225,288.15
