FaceID,X,Y,Z,Heat Flux
451,0.085402008,0.114556002,0.270021688,1219346.321
452,0.085889743,0.114322469,0.277153361,0
453,0.085380343,0.115712234,0.287732198,1221741.79
454,0.085868111,0.115478734,0.294787577,1168372.485
455,0.085358709,0.116876068,0.305440796,1226232.347
456,0.085846441,0.116640701,0.312420858,1175712.497
457,0.085336072,0.118043678,0.323147563,1229621.12
458,0.085825706,0.117803579,0.330051371,1242813.06
459,0.085316307,0.119213137,0.340851512,1233511.143
460,0.085804075,0.118969261,0.347679972,1256233.839
461,0.085293709,0.120385422,0.358554464,1244460.685
462,0.085783343,0.12013872,0.365308533,1271437.021
463,0.085273911,0.121562416,0.376258474,1261009.331
464,0.085761676,0.121313835,0.382936412,1278180.418
465,0.085249441,0.1227413,0.393958669,1270127.298
466,0.085739072,0.122489894,0.400559001,1275165.965
467,0.085229673,0.12392583,0.41165567,1264628.027
468,0.08572024,0.123674423,0.418182007,1263454.466
469,0.085208008,0.12511601,0.42935434,1254842.405
470,0.085697642,0.124859894,0.435804342,1254386.565
471,0.085185443,0.126307129,0.447050669,1252104.611
472,0.085676043,0.126047249,0.453424337,1250517.566
473,0.085164744,0.127501078,0.464743998,1251260.174
474,0.085656242,0.127237429,0.471041341,1249552.985
475,0.085144007,0.128698786,0.482435343,1246506.537
476,0.085633639,0.128433258,0.488657674,1247544.834
477,0.085120473,0.12990121,0.500126343,1243875.678
478,0.085611974,0.129630971,0.506275004,1247430.612
479,0.085097875,0.131103622,0.517817017,1248287.988
480,0.085589376,0.130831502,0.523889689,1253310.951
481,0.08507621,0.13231075,0.535506348,1261910.167
482,0.085567708,0.132034866,0.54150234,1261910.167
483,0.085553607,0.132836166,0.553191996,1268660.628
484,0.085047974,0.133921829,0.55903833,1268660.628
485,0.087493309,0.105731336,0.176360235,1706938.14
486,0.086985776,0.107051435,0.186341034,1778632.957
487,0.087471642,0.106853701,0.193776733,-144027.1572
488,0.086965973,0.108179502,0.2038311,1190464.888
489,0.087453705,0.107978935,0.211192535,1114727.798
490,0.086945239,0.109310369,0.221323201,1215213.766
491,0.087433006,0.109107903,0.228609304,0
492,0.086925507,0.110447805,0.238814336,1220608.6
493,0.087413274,0.110242505,0.246022237,0
494,0.086904808,0.111588071,0.256298833,1217626.386
495,0.087392543,0.111379969,0.263430496,0
496,0.08688501,0.112731168,0.27378244,1216297.716
497,0.087373711,0.112519302,0.280840658,1166028.186
498,0.086866211,0.113877103,0.291266958,1221668.145
499,0.087355843,0.113665237,0.298248912,1171773.448
500,0.086845474,0.115031502,0.308749593,1228985.171
501,0.087333206,0.114814934,0.31565623,1180404.147
502,0.086823807,0.116184034,0.326231303,1236984.835
503,0.087313441,0.115963702,0.33306071,1252722.617
504,0.086803108,0.117339371,0.343709239,1244538.079
505,0.087292742,0.11711997,0.350462372,1269957.932
506,0.086783343,0.118503159,0.361187174,1259009.221
507,0.087272942,0.118279991,0.36786498,1279252.187
